XP_004987445.1	Hcv1.av93.c2.g1361.i1
XP_004997802.1	Hcv1.av93.c7.g23.i2
XP_004997803.1	Hcv1.av93.c12.g147.i2
XP_004997804.1	Hcv1.av93.c5.g527.i1
XP_004997808.1	Hcv1.av93.c8.g865.i1
XP_004997810.1	Hcv1.av93.c7.g19.i1
XP_004997818.1	Hcv1.av93.c5.g41.i1
XP_004997822.1	Hcv1.av93.c7.g951.i1
XP_004997825.1	Hcv1.av93.c9.g427.i1
XP_004997826.1	Hcv1.av93.c2.g1074.i1
XP_004997827.1	Hcv1.av93.c7.g787.i1
XP_004997834.1	Hcv1.av93.c5.g734.i1
XP_004997839.1	Hcv1.av93.c7.g228.i2
XP_004997841.1	Hcv1.av93.c7.g688.i1
XP_004997845.1	Hcv1.av93.c10.g647.i1
XP_004997846.1	Hcv1.av93.c1.g655.i1
XP_004997848.1	Hcv1.av93.c5.g1291.i3
XP_004997851.1	Hcv1.av93.c9.g670.i1
XP_004997854.1	Hcv1.av93.c11.g895.i1
XP_004997856.1	Hcv1.av93.c1.g1051.i2
XP_004997857.1	Hcv1.av93.c1.g442.i4
XP_004997858.1	Hcv1.av93.c6.g100.i1
XP_004997865.1	Hcv1.av93.c11.g703.i1
XP_004997866.1	Hcv1.av93.c5.g1139.i1
XP_004997869.1	Hcv1.av93.c13.g139.i2
XP_004997871.1	Hcv1.av93.c1.g862.i1
XP_004997873.1	Hcv1.av93.c5.g788.i1
XP_004997883.1	Hcv1.av93.c5.g1023.i1
XP_004997885.1	Hcv1.av93.c11.g236.i1
XP_004997894.1	Hcv1.av93.c11.g829.i1
XP_004997899.1	Hcv1.av93.c2.g1091.i1
XP_004997900.1	Hcv1.av93.c1.g1106.i1
XP_004997901.1	Hcv1.av93.c3.g350.i1
XP_004997905.1	Hcv1.av93.c9.g176.i1
XP_004997908.1	Hcv1.av93.c1.g411.i1
XP_004997909.1	Hcv1.av93.c2.g799.i1
XP_004997913.1	Hcv1.av93.c7.g592.i1
XP_004997916.1	Hcv1.av93.c7.g298.i1
XP_004997922.1	Hcv1.av93.c2.g1284.i1
XP_004997928.1	Hcv1.av93.c3.g385.i1
XP_004997929.1	Hcv1.av93.c7.g916.i1
XP_004997931.1	Hcv1.av93.c1.g392.i1
XP_004997933.1	Hcv1.av93.c7.g241.i1
XP_004997939.1	Hcv1.av93.c2.g1343.i2
XP_004997940.1	Hcv1.av93.c7.g878.i1
XP_004997941.1	Hcv1.av93.c9.g624.i1
XP_004997942.1	Hcv1.av93.c6.g61.i1
XP_004997943.1	Hcv1.av93.c1.g1511.i1
XP_004997944.1	Hcv1.av93.c1.g1534.i1
XP_004997945.1	Hcv1.av93.c7.g664.i1
XP_004997946.1	Hcv1.av93.c1.g281.i1
XP_004997947.1	Hcv1.av93.c9.g1.i1
XP_004997948.1	Hcv1.av93.c7.g1000.i1
XP_004997949.1	Hcv1.av93.c5.g1071.i1
XP_004997952.1	Hcv1.av93.c5.g1182.i1
XP_004997961.1	Hcv1.av93.c13.g277.i1
XP_004997966.1	Hcv1.av93.c11.g199.i1
XP_004997970.1	Hcv1.av93.c4.g262.i1
XP_004997972.1	Hcv1.av93.c10.g129.i2
XP_004997974.1	Hcv1.av93.c8.g733.i1
XP_004997975.1	Hcv1.av93.c11.g1009.i1
XP_004997976.1	Hcv1.av93.c9.g293.i1
XP_004997978.1	Hcv1.av93.c6.g326.i1
XP_004997981.1	Hcv1.av93.c2.g525.i3
XP_004997983.1	Hcv1.av93.c8.g979.i3
XP_004997984.1	Hcv1.av93.c1.g639.i2
XP_004997994.1	Hcv1.av93.c2.g1575.i1
XP_004997995.1	Hcv1.av93.c13.g405.i1
XP_004997997.1	Hcv1.av93.c11.g385.i1
XP_004998001.1	Hcv1.av93.c6.g920.i1
XP_004998010.1	Hcv1.av93.c4.g51.i1
XP_004998012.1	Hcv1.av93.c11.g287.i2
XP_004998018.1	Hcv1.av93.c5.g224.i1
XP_004998019.1	Hcv1.av93.c2.g288.i1
XP_004998020.1	Hcv1.av93.c5.g647.i1
XP_004998022.1	Hcv1.av93.c2.g195.i1
XP_004998026.1	Hcv1.av93.c6.g855.i1
XP_004998027.1	Hcv1.av93.c2.g136.i1
XP_004998031.1	Hcv1.av93.c8.g306.i1
XP_004998033.1	Hcv1.av93.c11.g970.i1
XP_004998038.1	Hcv1.av93.c12.g160.i2
XP_004998043.1	Hcv1.av93.c6.g1198.i1
XP_004998048.1	Hcv1.av93.c9.g746.i1
XP_004998053.1	Hcv1.av93.c10.g265.i1
XP_004998054.1	Hcv1.av93.c3.g409.i1
XP_004998057.1	Hcv1.av93.c2.g1245.i1
XP_004998061.1	Hcv1.av93.c5.g1178.i1
XP_004998064.1	Hcv1.av93.c5.g906.i1
XP_004998067.1	Hcv1.av93.c4.g138.i1
XP_004998071.1	Hcv1.av93.c13.g354.i1
XP_004998073.1	Hcv1.av93.c5.g515.i1
XP_004998077.1	Hcv1.av93.c8.g451.i1
XP_004998080.1	Hcv1.av93.c13.g111.i1
XP_004998083.1	Hcv1.av93.c3.g318.i1
XP_004998085.1	Hcv1.av93.c5.g173.i1
XP_004998088.1	Hcv1.av93.c5.g462.i1
XP_004998089.1	Hcv1.av93.c5.g874.i1
XP_004998092.1	Hcv1.av93.c2.g208.i1
XP_004998093.1	Hcv1.av93.c9.g780.i1
XP_004998111.1	Hcv1.av93.c10.g617.i1
XP_004998113.1	Hcv1.av93.c3.g290.i1
XP_004998121.1	Hcv1.av93.c5.g512.i2
XP_004998125.1	Hcv1.av93.c2.g1612.i1
XP_004998129.1	Hcv1.av93.c1.g1545.i2
XP_004998130.1	Hcv1.av93.c1.g296.i1
XP_004998132.1	Hcv1.av93.c4.g190.i1
XP_004998137.1	Hcv1.av93.c13.g557.i1
XP_004998138.1	Hcv1.av93.c9.g444.i1
XP_004998139.1	Hcv1.av93.c1.g1471.i1
XP_004998140.1	Hcv1.av93.c1.g905.i1
XP_004998142.1	Hcv1.av93.c7.g746.i1
XP_004998143.1	Hcv1.av93.c4.g821.i1
XP_004998152.1	Hcv1.av93.c8.g859.i1
XP_004998156.1	Hcv1.av93.c13.g342.i1
XP_004998165.1	Hcv1.av93.c12.g317.i1
XP_004998168.1	Hcv1.av93.c9.g929.i1
XP_004998169.1	Hcv1.av93.c8.g513.i1
XP_004998170.1	Hcv1.av93.c1.g91.i3
XP_004998175.1	Hcv1.av93.c1.g334.i1
XP_004998177.1	Hcv1.av93.c8.g866.i1
XP_004998178.1	Hcv1.av93.c10.g413.i1
XP_004998179.1	Hcv1.av93.c6.g41.i1
XP_004998180.1	Hcv1.av93.c1.g1102.i1
XP_004998181.1	Hcv1.av93.c7.g719.i1
XP_004998182.1	Hcv1.av93.c9.g546.i1
XP_004998184.1	Hcv1.av93.c3.g45.i1
XP_004998192.1	Hcv1.av93.c1.g127.i1
XP_004998193.1	Hcv1.av93.c7.g143.i1
XP_004998194.1	Hcv1.av93.c11.g149.i1
XP_004998196.1	Hcv1.av93.c7.g457.i1
XP_004998199.1	Hcv1.av93.c7.g737.i1
XP_004998202.1	Hcv1.av93.c3.g316.i1
XP_004998203.1	Hcv1.av93.c1.g17.i2
XP_004998208.1	Hcv1.av93.c1.g1444.i3
XP_004998209.1	Hcv1.av93.c8.g63.i1
XP_004998214.1	Hcv1.av93.c13.g47.i1
XP_004998221.1	Hcv1.av93.c1.g692.i1
XP_004998222.1	Hcv1.av93.c7.g336.i1
XP_004998227.1	Hcv1.av93.c13.g574.i6
XP_004998229.1	Hcv1.av93.c13.g192.i1
XP_004998230.1	Hcv1.av93.c13.g600.i1
XP_004998231.1	Hcv1.av93.c13.g282.i1
XP_004998234.1	Hcv1.av93.c1.g238.i1
XP_004998235.1	Hcv1.av93.c12.g536.i1
XP_004998247.1	Hcv1.av93.c8.g829.i1
XP_004998252.1	Hcv1.av93.c3.g1152.i2
XP_004998260.1	Hcv1.av93.c4.g195.i1
XP_004998263.1	Hcv1.av93.c4.g697.i1
XP_004998269.1	Hcv1.av93.c8.g814.i1
XP_004998271.1	Hcv1.av93.c11.g973.i1
XP_004998275.1	Hcv1.av93.c6.g237.i1
XP_004998280.1	Hcv1.av93.c2.g1374.i1
XP_004998294.1	Hcv1.av93.c1.g450.i1
XP_004998295.1	Hcv1.av93.c7.g577.i1
XP_004998296.1	Hcv1.av93.c7.g364.i1
XP_004998297.1	Hcv1.av93.c8.g17.i1
XP_004998298.1	Hcv1.av93.c13.g223.i1
XP_004998300.1	Hcv1.av93.c13.g179.i1
XP_004998302.1	Hcv1.av93.c9.g36.i1
XP_004998304.1	Hcv1.av93.c6.g481.i1
XP_004998306.1	Hcv1.av93.c3.g903.i1
XP_004998307.1	Hcv1.av93.c12.g314.i1
XP_004998312.1	Hcv1.av93.c2.g1586.i1
XP_004998313.1	Hcv1.av93.c5.g423.i1
XP_004998318.1	Hcv1.av93.c1.g837.i1
XP_004998319.1	Hcv1.av93.c1.g1141.i1
XP_004998321.1	Hcv1.av93.c9.g549.i1
XP_004998323.1	Hcv1.av93.c1.g1353.i1
XP_004998325.1	Hcv1.av93.c7.g175.i2
XP_004998328.1	Hcv1.av93.c1.g1084.i1
XP_004998338.1	Hcv1.av93.c5.g363.i1
XP_004998341.1	Hcv1.av93.c1.g328.i1
XP_004998344.1	Hcv1.av93.c11.g588.i1
XP_004998346.1	Hcv1.av93.c1.g1448.i1
XP_004998347.1	Hcv1.av93.c3.g324.i1
XP_004998349.1	Hcv1.av93.c1.g1630.i1
XP_004998350.1	Hcv1.av93.c7.g118.i1
XP_004998354.1	Hcv1.av93.c13.g137.i1
XP_004998362.1	Hcv1.av93.c11.g54.i1
XP_004998363.1	Hcv1.av93.c5.g1077.i1
XP_004998365.1	Hcv1.av93.c9.g893.i1
XP_004998366.1	Hcv1.av93.c5.g870.i1
XP_004998369.1	Hcv1.av93.c11.g808.i1
XP_004998371.1	Hcv1.av93.c5.g554.i2
XP_004998379.1	Hcv1.av93.c9.g103.i1
XP_004998382.1	Hcv1.av93.c5.g1356.i1
XP_004998383.1	Hcv1.av93.c1.g153.i1
XP_004998388.1	Hcv1.av93.c2.g554.i1
XP_004998394.1	Hcv1.av93.c2.g1558.i1
XP_004998395.1	Hcv1.av93.c12.g193.i3
XP_004998396.1	Hcv1.av93.c2.g226.i1
XP_004998398.1	Hcv1.av93.c6.g673.i1
XP_004998399.1	Hcv1.av93.c3.g339.i1
XP_004998400.1	Hcv1.av93.c1.g179.i1
XP_004998401.1	Hcv1.av93.c1.g1168.i1
XP_004998404.1	Hcv1.av93.c2.g1406.i1
XP_004998405.1	Hcv1.av93.c1.g1571.i1
XP_004998409.1	Hcv1.av93.c4.g16.i1
XP_004998410.1	Hcv1.av93.c5.g638.i2
XP_004998412.1	Hcv1.av93.c2.g708.i1
XP_004998415.1	Hcv1.av93.c4.g446.i2
XP_004998417.1	Hcv1.av93.c11.g919.i1
XP_004998420.1	Hcv1.av93.c8.g697.i1
XP_004998421.1	Hcv1.av93.c3.g1134.i1
XP_004998433.1	Hcv1.av93.c4.g712.i1
XP_004998434.1	Hcv1.av93.c4.g714.i1
XP_004998438.1	Hcv1.av93.c2.g559.i1
XP_004998439.1	Hcv1.av93.c6.g286.i1
XP_004998443.1	Hcv1.av93.c11.g640.i1
XP_004998446.1	Hcv1.av93.c8.g312.i1
XP_004998447.1	Hcv1.av93.c1.g270.i1
XP_004998448.1	Hcv1.av93.c8.g165.i1
XP_004998453.1	Hcv1.av93.c5.g985.i1
XP_004998458.1	Hcv1.av93.c6.g893.i1
XP_004998460.1	Hcv1.av93.c5.g540.i1
XP_004998461.1	Hcv1.av93.c5.g455.i1
XP_004998463.1	Hcv1.av93.c6.g749.i1
XP_004998465.1	Hcv1.av93.c1.g1069.i1
XP_004998466.1	Hcv1.av93.c3.g97.i1
XP_004998474.1	Hcv1.av93.c4.g550.i1
XP_004998475.1	Hcv1.av93.c4.g926.i1
XP_004998478.1	Hcv1.av93.c2.g832.i1
XP_004998481.1	Hcv1.av93.c6.g611.i1
XP_004998483.1	Hcv1.av93.c4.g555.i1
XP_004998484.1	Hcv1.av93.c5.g1153.i1
XP_004998491.1	Hcv1.av93.c11.g562.i1
XP_004998492.1	Hcv1.av93.c12.g178.i1
XP_004998496.1	Hcv1.av93.c1.g1543.i1
XP_004998498.1	Hcv1.av93.c9.g790.i1
XP_004998500.1	Hcv1.av93.c11.g914.i1
XP_004998501.1	Hcv1.av93.c9.g598.i1
XP_004998503.1	Hcv1.av93.c4.g559.i1
XP_004998504.1	Hcv1.av93.c7.g622.i2
XP_004998517.1	Hcv1.av93.c3.g47.i1
XP_004998518.1	Hcv1.av93.c3.g1282.i1
XP_004998519.1	Hcv1.av93.c8.g167.i3
XP_004998520.1	Hcv1.av93.c7.g50.i1
XP_004998522.1	Hcv1.av93.c11.g891.i2
XP_004998523.1	Hcv1.av93.c2.g1303.i1
XP_004998525.1	Hcv1.av93.c3.g141.i1
XP_004998526.1	Hcv1.av93.c1.g1488.i2
XP_004998531.1	Hcv1.av93.c7.g125.i1
XP_004998532.1	Hcv1.av93.c7.g1082.i1
XP_004998533.1	Hcv1.av93.c6.g601.i1
XP_004998534.1	Hcv1.av93.c3.g410.i1
XP_004998538.1	Hcv1.av93.c6.g368.i1
XP_004998539.1	Hcv1.av93.c2.g59.i1
XP_004998540.1	Hcv1.av93.c11.g131.i1
XP_004998541.1	Hcv1.av93.c9.g43.i1
XP_004998546.1	Hcv1.av93.c5.g1270.i1
XP_004998547.1	Hcv1.av93.c1.g368.i1
XP_004998565.1	Hcv1.av93.c6.g925.i1
XP_004998568.1	Hcv1.av93.c11.g1019.i1
XP_004998570.1	Hcv1.av93.c11.g469.i1
XP_004998572.1	Hcv1.av93.c9.g408.i1
XP_004998574.1	Hcv1.av93.c2.g1666.i1
XP_004998587.1	Hcv1.av93.c5.g359.i1
XP_004998590.1	Hcv1.av93.c5.g1285.i1
XP_004998593.1	Hcv1.av93.c2.g1630.i1
XP_004998594.1	Hcv1.av93.c5.g1141.i1
XP_004998595.1	Hcv1.av93.c5.g934.i1
XP_004998598.1	Hcv1.av93.c1.g1136.i1
XP_004998599.1	Hcv1.av93.c1.g1294.i1
XP_004998603.1	Hcv1.av93.c1.g149.i1
XP_004998604.1	Hcv1.av93.c12.g433.i1
XP_004998605.1	Hcv1.av93.c11.g707.i1
XP_004998608.1	Hcv1.av93.c9.g667.i1
XP_004998609.1	Hcv1.av93.c11.g881.i1
XP_004998616.1	Hcv1.av93.c5.g809.i1
XP_004998625.1	Hcv1.av93.c1.g1441.i1
XP_004998627.1	Hcv1.av93.c2.g1654.i1
XP_004998633.1	Hcv1.av93.c5.g1262.i1
XP_004998635.1	Hcv1.av93.c2.g1192.i1
XP_004998637.1	Hcv1.av93.c5.g787.i1
XP_004998638.1	Hcv1.av93.c4.g883.i1
XP_004998639.1	Hcv1.av93.c12.g230.i1
XP_004998644.1	Hcv1.av93.c4.g807.i1
XP_004998652.1	Hcv1.av93.c5.g821.i1
XP_004998656.1	Hcv1.av93.c2.g379.i1
XP_004998660.1	Hcv1.av93.c2.g137.i1
XP_004998663.1	Hcv1.av93.c3.g1320.i1
XP_004998670.1	Hcv1.av93.c7.g987.i2
XP_004998672.1	Hcv1.av93.c12.g441.i1
XP_004998673.1	Hcv1.av93.c7.g891.i1
XP_004998676.1	Hcv1.av93.c2.g255.i1
XP_004998677.1	Hcv1.av93.c7.g575.i1
XP_004998681.1	Hcv1.av93.c1.g1480.i2
XP_004998682.1	Hcv1.av93.c11.g390.i1
XP_004998683.1	Hcv1.av93.c4.g564.i1
XP_004998684.1	Hcv1.av93.c1.g1124.i1
XP_004998686.1	Hcv1.av93.c2.g803.i1
XP_004998697.1	Hcv1.av93.c4.g725.i1
XP_004998704.1	Hcv1.av93.c1.g443.i2
XP_004998705.1	Hcv1.av93.c9.g561.i1
XP_004998715.1	Hcv1.av93.c8.g86.i1
XP_004998717.1	Hcv1.av93.c1.g915.i1
XP_004998720.1	Hcv1.av93.c10.g604.i1
XP_004998722.1	Hcv1.av93.c1.g168.i1
XP_004998723.1	Hcv1.av93.c5.g449.i1
XP_004998724.1	Hcv1.av93.c10.g51.i1
XP_004998728.1	Hcv1.av93.c10.g111.i1
XP_004998729.1	Hcv1.av93.c7.g1031.i1
XP_004998731.1	Hcv1.av93.c6.g20.i1
XP_004998738.1	Hcv1.av93.c6.g668.i1
XP_004998740.1	Hcv1.av93.c9.g266.i1
XP_004998742.1	Hcv1.av93.c12.g260.i1
XP_004998744.1	Hcv1.av93.c8.g135.i1
XP_004998746.1	Hcv1.av93.c3.g272.i1
XP_004998750.1	Hcv1.av93.c2.g332.i1
XP_004998752.1	Hcv1.av93.c10.g364.i1
XP_004998758.1	Hcv1.av93.c1.g615.i2
XP_004998759.1	Hcv1.av93.c1.g1387.i1
XP_004998760.1	Hcv1.av93.c1.g1544.i1
XP_004998763.1	Hcv1.av93.c5.g780.i1
XP_004998766.1	Hcv1.av93.c2.g1408.i1
XP_004998768.1	Hcv1.av93.c4.g880.i1
XP_004998769.1	Hcv1.av93.c6.g1100.i1
XP_004998771.1	Hcv1.av93.c10.g436.i1
XP_004998772.1	Hcv1.av93.c1.g596.i1
XP_004998777.1	Hcv1.av93.c10.g664.i3
XP_004998779.1	Hcv1.av93.c6.g854.i4
XP_004998781.1	Hcv1.av93.c4.g94.i1
XP_004998782.1	Hcv1.av93.c11.g299.i1
XP_004998785.1	Hcv1.av93.c5.g1275.i1
XP_004998786.1	Hcv1.av93.c1.g97.i1
XP_004998787.1	Hcv1.av93.c7.g1062.i1
XP_004998789.1	Hcv1.av93.c11.g414.i1
XP_004998793.1	Hcv1.av93.c2.g1114.i1
XP_004998795.1	Hcv1.av93.c2.g391.i1
XP_004998796.1	Hcv1.av93.c11.g127.i1
XP_004998800.1	Hcv1.av93.c8.g196.i3
XP_004998804.1	Hcv1.av93.c2.g899.i1
XP_004998817.1	Hcv1.av93.c5.g961.i1
XP_004998818.1	Hcv1.av93.c5.g42.i1
XP_004998819.1	Hcv1.av93.c2.g571.i2
XP_004998820.1	Hcv1.av93.c8.g912.i1
XP_004998828.1	Hcv1.av93.c13.g467.i1
XP_004998829.1	Hcv1.av93.c7.g659.i1
XP_004998835.1	Hcv1.av93.c5.g203.i1
XP_004998837.1	Hcv1.av93.c1.g287.i1
XP_004998842.1	Hcv1.av93.c4.g784.i1
XP_004998845.1	Hcv1.av93.c8.g903.i1
XP_004998847.1	Hcv1.av93.c6.g833.i1
XP_004998849.1	Hcv1.av93.c9.g221.i1
XP_004998850.1	Hcv1.av93.c9.g379.i1
XP_004998851.1	Hcv1.av93.c1.g1462.i1
XP_004998856.1	Hcv1.av93.c2.g205.i1
XP_004998858.1	Hcv1.av93.c3.g934.i1
XP_004998862.1	Hcv1.av93.c8.g806.i1
XP_004998864.1	Hcv1.av93.c5.g131.i1
XP_004998865.1	Hcv1.av93.c13.g58.i1
XP_004998868.1	Hcv1.av93.c9.g368.i2
XP_004998869.1	Hcv1.av93.c2.g999.i1
XP_004998877.1	Hcv1.av93.c6.g1256.i1
XP_004998880.1	Hcv1.av93.c1.g468.i1
XP_004998882.1	Hcv1.av93.c1.g725.i1
XP_004998887.1	Hcv1.av93.c2.g230.i1
XP_004998888.1	Hcv1.av93.c2.g644.i1
XP_004998892.1	Hcv1.av93.c3.g991.i1
XP_004998895.1	Hcv1.av93.c1.g1164.i1
XP_004998896.1	Hcv1.av93.c8.g517.i1
XP_004998900.1	Hcv1.av93.c3.g739.i1
XP_004998902.1	Hcv1.av93.c5.g770.i1
XP_004998903.1	Hcv1.av93.c2.g357.i1
XP_004998905.1	Hcv1.av93.c13.g262.i1
XP_004998908.1	Hcv1.av93.c6.g172.i2
XP_004998910.1	Hcv1.av93.c5.g660.i1
XP_004998911.1	Hcv1.av93.c9.g662.i1
XP_004998912.1	Hcv1.av93.c9.g286.i1
XP_004998914.1	Hcv1.av93.c8.g749.i1
XP_004998915.1	Hcv1.av93.c5.g30.i10
XP_004998916.1	Hcv1.av93.c10.g34.i1
XP_004998917.1	Hcv1.av93.c11.g893.i1
XP_004998918.1	Hcv1.av93.c13.g471.i1
XP_004998920.1	Hcv1.av93.c6.g872.i1
XP_004998921.1	Hcv1.av93.c5.g887.i1
XP_004998924.1	Hcv1.av93.c3.g879.i1
XP_004998925.1	Hcv1.av93.c2.g322.i1
XP_004998932.1	Hcv1.av93.c5.g450.i1
XP_004998933.1	Hcv1.av93.c1.g1443.i1
XP_004998935.1	Hcv1.av93.c10.g107.i1
XP_004998940.1	Hcv1.av93.c11.g827.i1
XP_004998941.1	Hcv1.av93.c3.g541.i1
XP_004998943.1	Hcv1.av93.c2.g651.i1
XP_004998944.1	Hcv1.av93.c5.g1268.i1
XP_004998946.1	Hcv1.av93.c2.g1200.i1
XP_004998947.1	Hcv1.av93.c3.g166.i1
XP_004998948.1	Hcv1.av93.c2.g713.i1
XP_004998956.1	Hcv1.av93.c6.g134.i1
XP_004998957.1	Hcv1.av93.c8.g662.i1
XP_004998958.1	Hcv1.av93.c3.g1194.i1
XP_004998961.1	Hcv1.av93.c6.g1216.i1
XP_004998962.1	Hcv1.av93.c8.g292.i1
XP_004998963.1	Hcv1.av93.c4.g897.i2
XP_004998964.1	Hcv1.av93.c2.g1368.i1
XP_004998965.1	Hcv1.av93.c7.g944.i1
XP_004998966.1	Hcv1.av93.c5.g1187.i1
XP_004998967.1	Hcv1.av93.c5.g1090.i1
XP_004998969.1	Hcv1.av93.c4.g453.i1
XP_004998970.1	Hcv1.av93.c1.g1726.i1
XP_004998973.1	Hcv1.av93.c4.g593.i1
XP_004998976.1	Hcv1.av93.c12.g407.i1
XP_004998977.1	Hcv1.av93.c3.g580.i1
XP_004998978.1	Hcv1.av93.c7.g37.i1
XP_004998981.1	Hcv1.av93.c2.g864.i1
XP_004998983.1	Hcv1.av93.c6.g1009.i1
XP_004998984.1	Hcv1.av93.c8.g707.i1
XP_004998986.1	Hcv1.av93.c10.g353.i1
XP_004998987.1	Hcv1.av93.c5.g1197.i1
XP_004998991.1	Hcv1.av93.c9.g713.i1
XP_004998992.1	Hcv1.av93.c10.g370.i1
XP_004998995.1	Hcv1.av93.c13.g509.i1
XP_004998996.1	Hcv1.av93.c6.g846.i1
XP_004998999.1	Hcv1.av93.c5.g264.i1
XP_004999001.1	Hcv1.av93.c2.g341.i1
XP_004999004.1	Hcv1.av93.c1.g271.i2
XP_004999006.1	Hcv1.av93.c4.g889.i1
XP_004999007.1	Hcv1.av93.c5.g1353.i1
XP_004999011.1	Hcv1.av93.c1.g1101.i1
XP_004999014.1	Hcv1.av93.c7.g690.i1
XP_004999015.1	Hcv1.av93.c9.g291.i1
XP_004999016.1	Hcv1.av93.c2.g363.i1
XP_004999017.1	Hcv1.av93.c2.g1182.i1
XP_004999018.1	Hcv1.av93.c2.g227.i1
XP_004999022.1	Hcv1.av93.c5.g602.i1
XP_004999024.1	Hcv1.av93.c10.g281.i1
XP_004999026.1	Hcv1.av93.c4.g622.i1
XP_004999027.1	Hcv1.av93.c7.g201.i1
XP_004999030.1	Hcv1.av93.c5.g517.i2
XP_004999033.1	Hcv1.av93.c1.g207.i1
XP_004999034.1	Hcv1.av93.c4.g444.i1
XP_004999035.1	Hcv1.av93.c13.g153.i1
XP_004999036.1	Hcv1.av93.c5.g842.i1
XP_004999037.1	Hcv1.av93.c2.g854.i1
XP_004999039.1	Hcv1.av93.c2.g1399.i1
XP_004999040.1	Hcv1.av93.c6.g81.i1
XP_004999041.1	Hcv1.av93.c1.g115.i5
XP_004999045.1	Hcv1.av93.c8.g95.i1
XP_004999048.1	Hcv1.av93.c4.g450.i1
XP_004999049.1	Hcv1.av93.c10.g232.i1
XP_004999050.1	Hcv1.av93.c7.g882.i1
XP_004999051.1	Hcv1.av93.c1.g431.i1
XP_004999053.1	Hcv1.av93.c2.g1656.i1
XP_004999054.1	Hcv1.av93.c1.g38.i1
XP_004999055.1	Hcv1.av93.c11.g986.i1
XP_004999058.1	Hcv1.av93.c8.g546.i2
XP_004999073.1	Hcv1.av93.c4.g285.i2
XP_004999074.1	Hcv1.av93.c8.g861.i1
XP_004999089.1	Hcv1.av93.c2.g959.i1
XP_004999090.1	Hcv1.av93.c5.g624.i1
XP_004999093.1	Hcv1.av93.c11.g711.i1
XP_004999096.1	Hcv1.av93.c12.g495.i1
XP_004999102.1	Hcv1.av93.c1.g1655.i1
XP_004999104.1	Hcv1.av93.c3.g1079.i1
XP_004999105.1	Hcv1.av93.c3.g856.i1
XP_004999107.1	Hcv1.av93.c8.g633.i1
XP_004999108.1	Hcv1.av93.c3.g1290.i2
XP_004999109.1	Hcv1.av93.c5.g1050.i1
XP_004999111.1	Hcv1.av93.c6.g461.i3
XP_004999112.1	Hcv1.av93.c5.g408.i1
XP_004999119.1	Hcv1.av93.c8.g435.i1
XP_004999124.1	Hcv1.av93.c2.g1287.i1
XP_004999125.1	Hcv1.av93.c4.g344.i1
XP_004999127.1	Hcv1.av93.c10.g451.i1
XP_004999128.1	Hcv1.av93.c2.g5.i1
XP_004999136.1	Hcv1.av93.c11.g626.i1
XP_004999138.1	Hcv1.av93.c6.g383.i1
XP_012493085.1	Hcv1.av93.c1.g260.i1
XP_012493091.1	Hcv1.av93.c8.g572.i1
XP_012493095.1	Hcv1.av93.c2.g1073.i1
XP_012493098.1	Hcv1.av93.c10.g381.i1
XP_012493101.1	Hcv1.av93.c13.g247.i2
