XP_004340462.2	Hcv1.av93.c2.g1172.i1
XP_004365926.1	Hcv1.av93.c7.g172.i1
XP_004365927.2	Hcv1.av93.c6.g1138.i1
XP_004365930.1	Hcv1.av93.c5.g956.i1
XP_004365934.1	Hcv1.av93.c8.g853.i1
XP_004365936.2	Hcv1.av93.c9.g31.i1
XP_004365937.1	Hcv1.av93.c12.g291.i1
XP_004365940.2	Hcv1.av93.c6.g196.i1
XP_004365941.1	Hcv1.av93.c8.g452.i1
XP_004365942.1	Hcv1.av93.c3.g369.i1
XP_004365944.2	Hcv1.av93.c5.g560.i1
XP_004365945.1	Hcv1.av93.c6.g584.i1
XP_004365946.1	Hcv1.av93.c3.g1083.i1
XP_004365947.1	Hcv1.av93.c9.g221.i1
XP_004365948.2	Hcv1.av93.c6.g266.i3
XP_004365952.1	Hcv1.av93.c3.g898.i1
XP_004365956.2	Hcv1.av93.c6.g535.i1
XP_004365960.1	Hcv1.av93.c2.g1109.i1
XP_004365966.2	Hcv1.av93.c4.g806.i1
XP_004365967.2	Hcv1.av93.c13.g335.i2
XP_004365969.2	Hcv1.av93.c13.g214.i2
XP_004365972.2	Hcv1.av93.c2.g1612.i1
XP_004365974.2	Hcv1.av93.c13.g663.i1
XP_004365977.1	Hcv1.av93.c3.g135.i1
XP_004365980.1	Hcv1.av93.c1.g1434.i1
XP_004365984.1	Hcv1.av93.c3.g480.i1
XP_004365991.2	Hcv1.av93.c2.g1221.i2
XP_004365992.2	Hcv1.av93.c5.g455.i1
XP_004365993.1	Hcv1.av93.c6.g798.i1
XP_004365994.2	Hcv1.av93.c6.g84.i1
XP_004366001.2	Hcv1.av93.c2.g615.i1
XP_004366005.1	Hcv1.av93.c11.g107.i1
XP_004366007.1	Hcv1.av93.c8.g588.i1
XP_004366011.1	Hcv1.av93.c2.g1452.i1
XP_004366013.1	Hcv1.av93.c13.g11.i1
XP_004366014.1	Hcv1.av93.c5.g86.i1
XP_004366018.1	Hcv1.av93.c13.g600.i1
XP_004366019.2	Hcv1.av93.c1.g249.i1
XP_004366020.1	Hcv1.av93.c9.g116.i1
XP_004366021.2	Hcv1.av93.c8.g316.i1
XP_004366022.2	Hcv1.av93.c13.g372.i1
XP_004366023.2	Hcv1.av93.c11.g227.i1
XP_004366024.2	Hcv1.av93.c11.g375.i1
XP_004366025.2	Hcv1.av93.c9.g749.i1
XP_004366026.2	Hcv1.av93.c1.g561.i1
XP_004366033.2	Hcv1.av93.c6.g678.i1
XP_004366038.1	Hcv1.av93.c1.g513.i1
XP_004366042.1	Hcv1.av93.c3.g816.i1
XP_004366043.1	Hcv1.av93.c4.g797.i4
XP_004366048.2	Hcv1.av93.c5.g233.i1
XP_004366049.1	Hcv1.av93.c12.g33.i1
XP_004366050.2	Hcv1.av93.c5.g68.i1
XP_004366053.2	Hcv1.av93.c9.g742.i1
XP_004366058.2	Hcv1.av93.c7.g229.i1
XP_011269935.1	Hcv1.av93.c6.g620.i1
XP_011269936.1	Hcv1.av93.c9.g380.i1
XP_011269939.1	Hcv1.av93.c5.g359.i1
XP_011269942.1	Hcv1.av93.c2.g515.i1
XP_011269943.1	Hcv1.av93.c8.g543.i1
XP_011269946.1	Hcv1.av93.c8.g713.i1
XP_011269951.1	Hcv1.av93.c1.g129.i1
XP_011269953.1	Hcv1.av93.c9.g763.i1
XP_011269957.1	Hcv1.av93.c11.g638.i1
XP_011269958.1	Hcv1.av93.c11.g205.i1
XP_011269961.1	Hcv1.av93.c11.g531.i1
XP_011269962.1	Hcv1.av93.c11.g951.i1
XP_011269965.1	Hcv1.av93.c12.g157.i1
XP_011269966.1	Hcv1.av93.c8.g674.i2
XP_011269972.1	Hcv1.av93.c3.g581.i2
XP_011269978.1	Hcv1.av93.c10.g255.i2
XP_011269980.1	Hcv1.av93.c11.g983.i2
XP_011269984.1	Hcv1.av93.c6.g140.i1
XP_011269989.1	Hcv1.av93.c9.g374.i2
XP_011269991.1	Hcv1.av93.c9.g193.i1
XP_011269994.1	Hcv1.av93.c3.g1022.i1
XP_011269999.1	Hcv1.av93.c7.g503.i3
XP_011270000.1	Hcv1.av93.c6.g997.i1
XP_011270001.1	Hcv1.av93.c9.g835.i1
XP_011270003.1	Hcv1.av93.c1.g1297.i1
XP_011270005.1	Hcv1.av93.c2.g417.i1
XP_011270006.1	Hcv1.av93.c8.g266.i1
XP_011270008.1	Hcv1.av93.c11.g469.i1
XP_011270012.1	Hcv1.av93.c11.g780.i1
XP_011270015.1	Hcv1.av93.c12.g407.i1
XP_011270016.1	Hcv1.av93.c5.g161.i1
XP_011270017.1	Hcv1.av93.c2.g1279.i1
XP_011270018.1	Hcv1.av93.c1.g159.i1
XP_011270025.1	Hcv1.av93.c11.g272.i1
XP_011270028.1	Hcv1.av93.c2.g55.i1
XP_011270033.1	Hcv1.av93.c12.g566.i1
XP_011270035.1	Hcv1.av93.c8.g208.i1
XP_011270039.1	Hcv1.av93.c10.g107.i1
XP_011270045.1	Hcv1.av93.c13.g363.i1
XP_011270049.1	Hcv1.av93.c13.g273.i1
XP_011270061.1	Hcv1.av93.c4.g182.i1
XP_011270062.1	Hcv1.av93.c11.g302.i1
XP_011270068.1	Hcv1.av93.c2.g1204.i2
XP_011270072.1	Hcv1.av93.c9.g915.i1
XP_011270074.1	Hcv1.av93.c5.g509.i1
XP_011270078.1	Hcv1.av93.c2.g1644.i2
XP_011270082.1	Hcv1.av93.c3.g742.i1
XP_011270083.1	Hcv1.av93.c11.g72.i1
XP_011270085.1	Hcv1.av93.c11.g1000.i1
XP_011270089.1	Hcv1.av93.c6.g1170.i1
XP_011270091.1	Hcv1.av93.c12.g322.i1
XP_011270100.1	Hcv1.av93.c7.g355.i1
XP_011270105.1	Hcv1.av93.c5.g1322.i1
XP_011270107.1	Hcv1.av93.c2.g552.i1
XP_011270108.1	Hcv1.av93.c2.g705.i1
XP_011270109.1	Hcv1.av93.c9.g546.i1
XP_011270110.1	Hcv1.av93.c3.g840.i1
XP_011270115.1	Hcv1.av93.c2.g263.i1
XP_011270117.1	Hcv1.av93.c6.g838.i1
XP_011270119.1	Hcv1.av93.c11.g214.i1
XP_011270120.1	Hcv1.av93.c11.g933.i1
XP_011270124.1	Hcv1.av93.c1.g1063.i1
XP_011270125.1	Hcv1.av93.c2.g517.i1
XP_011270126.1	Hcv1.av93.c4.g398.i1
XP_011270130.1	Hcv1.av93.c7.g615.i1
XP_011270134.1	Hcv1.av93.c10.g521.i1
XP_011270137.1	Hcv1.av93.c3.g709.i1
XP_011270139.1	Hcv1.av93.c8.g445.i1
XP_011270140.1	Hcv1.av93.c9.g420.i1
XP_011270152.1	Hcv1.av93.c9.g951.i1
XP_011270158.1	Hcv1.av93.c2.g200.i2
XP_011270172.1	Hcv1.av93.c13.g110.i1
XP_011270174.1	Hcv1.av93.c4.g648.i1
XP_011270178.1	Hcv1.av93.c6.g586.i3
XP_011270179.1	Hcv1.av93.c9.g714.i1
XP_011270181.1	Hcv1.av93.c11.g647.i1
XP_011270183.1	Hcv1.av93.c11.g924.i1
XP_011270193.1	Hcv1.av93.c2.g571.i2
XP_011270197.1	Hcv1.av93.c1.g854.i1
XP_011270198.1	Hcv1.av93.c5.g410.i2
XP_011270199.1	Hcv1.av93.c6.g300.i1
XP_011270206.1	Hcv1.av93.c5.g659.i1
XP_011270211.1	Hcv1.av93.c6.g310.i1
XP_011270212.1	Hcv1.av93.c8.g909.i1
XP_011270214.1	Hcv1.av93.c5.g203.i1
XP_011270216.1	Hcv1.av93.c8.g254.i1
XP_011270220.1	Hcv1.av93.c9.g43.i1
XP_011270227.1	Hcv1.av93.c5.g1244.i1
XP_011270228.1	Hcv1.av93.c5.g666.i1
XP_011270236.1	Hcv1.av93.c5.g1022.i1
XP_011270240.1	Hcv1.av93.c3.g1294.i1
XP_011270243.1	Hcv1.av93.c2.g20.i2
XP_011270244.1	Hcv1.av93.c1.g453.i3
XP_011270247.1	Hcv1.av93.c2.g847.i1
XP_011270253.1	Hcv1.av93.c9.g656.i1
XP_011270254.1	Hcv1.av93.c2.g619.i1
XP_011270257.1	Hcv1.av93.c6.g1015.i1
XP_011270262.1	Hcv1.av93.c3.g1097.i1
XP_011270269.1	Hcv1.av93.c6.g1021.i1
XP_011270271.1	Hcv1.av93.c3.g1188.i1
XP_011270273.1	Hcv1.av93.c1.g549.i1
XP_011270275.1	Hcv1.av93.c7.g1052.i1
XP_011270285.1	Hcv1.av93.c8.g591.i1
XP_011270289.1	Hcv1.av93.c10.g284.i1
XP_011270291.1	Hcv1.av93.c8.g477.i1
XP_011270308.1	Hcv1.av93.c5.g619.i1
XP_011270310.1	Hcv1.av93.c1.g751.i3
XP_011270325.1	Hcv1.av93.c8.g972.i1
XP_011270326.1	Hcv1.av93.c2.g1072.i1
XP_011270328.1	Hcv1.av93.c5.g1061.i1
XP_011270329.1	Hcv1.av93.c12.g92.i1
XP_011270330.1	Hcv1.av93.c9.g115.i1
XP_011270343.1	Hcv1.av93.c1.g1061.i1
XP_011270349.1	Hcv1.av93.c12.g29.i1
XP_011270350.1	Hcv1.av93.c2.g406.i1
XP_011270353.1	Hcv1.av93.c7.g294.i2
XP_011270365.1	Hcv1.av93.c8.g1017.i1
XP_011270370.1	Hcv1.av93.c8.g260.i1
XP_011270371.1	Hcv1.av93.c5.g990.i1
XP_011270376.1	Hcv1.av93.c1.g601.i1
XP_011270377.1	Hcv1.av93.c11.g385.i1
XP_011270383.1	Hcv1.av93.c8.g679.i1
XP_011270384.1	Hcv1.av93.c8.g47.i1
XP_011270385.1	Hcv1.av93.c1.g1144.i1
XP_011270386.1	Hcv1.av93.c3.g21.i1
XP_011270387.1	Hcv1.av93.c5.g152.i1
XP_011270390.1	Hcv1.av93.c3.g482.i1
XP_011270399.1	Hcv1.av93.c5.g674.i1
XP_011270408.1	Hcv1.av93.c3.g347.i2
XP_011270409.1	Hcv1.av93.c5.g348.i1
XP_011270413.1	Hcv1.av93.c6.g398.i1
XP_011270420.1	Hcv1.av93.c2.g1169.i1
XP_011270425.1	Hcv1.av93.c10.g604.i1
XP_011270431.1	Hcv1.av93.c13.g63.i1
XP_011270432.1	Hcv1.av93.c9.g691.i1
XP_011270435.1	Hcv1.av93.c3.g290.i1
XP_011270437.1	Hcv1.av93.c4.g252.i1
XP_011270439.1	Hcv1.av93.c2.g1176.i1
XP_011270446.1	Hcv1.av93.c2.g1399.i1
XP_011270448.1	Hcv1.av93.c13.g3.i1
XP_011270456.1	Hcv1.av93.c5.g1154.i1
XP_011270457.1	Hcv1.av93.c10.g742.i1
XP_011270458.1	Hcv1.av93.c3.g1348.i1
XP_011270463.1	Hcv1.av93.c9.g234.i1
XP_011270464.1	Hcv1.av93.c3.g1158.i1
XP_011270466.1	Hcv1.av93.c8.g135.i1
XP_011270467.1	Hcv1.av93.c3.g987.i1
XP_011270471.1	Hcv1.av93.c1.g1698.i1
XP_011270473.1	Hcv1.av93.c8.g753.i1
XP_011270481.1	Hcv1.av93.c8.g276.i1
XP_011270492.1	Hcv1.av93.c11.g520.i2
XP_011270507.1	Hcv1.av93.c1.g595.i7
XP_011270508.1	Hcv1.av93.c11.g768.i1
XP_011270514.1	Hcv1.av93.c2.g209.i1
XP_011270515.1	Hcv1.av93.c2.g1166.i1
XP_011270517.1	Hcv1.av93.c3.g222.i1
XP_011270521.1	Hcv1.av93.c4.g63.i1
XP_011270524.1	Hcv1.av93.c6.g750.i1
XP_011270526.1	Hcv1.av93.c3.g945.i1
XP_011270532.1	Hcv1.av93.c2.g388.i1
XP_011270554.1	Hcv1.av93.c6.g757.i1
XP_011270556.1	Hcv1.av93.c5.g486.i1
XP_011270559.1	Hcv1.av93.c2.g1276.i1
XP_011270560.1	Hcv1.av93.c5.g1349.i1
XP_011270568.1	Hcv1.av93.c10.g121.i1
XP_011270570.1	Hcv1.av93.c3.g1273.i1
XP_011270577.1	Hcv1.av93.c9.g287.i1
XP_011270590.1	Hcv1.av93.c2.g442.i1
XP_011270596.1	Hcv1.av93.c2.g184.i1
XP_011270603.1	Hcv1.av93.c4.g393.i1
XP_011270604.1	Hcv1.av93.c1.g238.i1
XP_011270609.1	Hcv1.av93.c6.g1007.i1
XP_011270610.1	Hcv1.av93.c6.g788.i1
XP_011270611.1	Hcv1.av93.c11.g307.i1
XP_011270625.1	Hcv1.av93.c5.g742.i1
XP_011270639.1	Hcv1.av93.c5.g1138.i1
XP_011270643.1	Hcv1.av93.c6.g1064.i1
XP_011270653.1	Hcv1.av93.c2.g493.i1
XP_011270657.1	Hcv1.av93.c5.g556.i1
XP_011270667.1	Hcv1.av93.c9.g411.i1
XP_011270672.1	Hcv1.av93.c5.g1269.i2
XP_011270682.1	Hcv1.av93.c9.g159.i1
XP_011270689.1	Hcv1.av93.c11.g63.i1
XP_011270690.1	Hcv1.av93.c7.g304.i2
XP_011270692.1	Hcv1.av93.c1.g163.i1
XP_011270695.1	Hcv1.av93.c9.g430.i1
XP_011270696.1	Hcv1.av93.c5.g1299.i1
XP_011270703.1	Hcv1.av93.c11.g187.i1
XP_011270705.1	Hcv1.av93.c9.g920.i1
XP_011270708.1	Hcv1.av93.c1.g828.i1
XP_011270716.1	Hcv1.av93.c4.g736.i3
XP_011270717.1	Hcv1.av93.c5.g450.i1
XP_011270718.1	Hcv1.av93.c5.g684.i1
XP_011270720.1	Hcv1.av93.c11.g816.i1
XP_011270721.1	Hcv1.av93.c9.g91.i1
XP_011270722.1	Hcv1.av93.c12.g516.i2
XP_011270723.1	Hcv1.av93.c11.g480.i1
XP_011270728.1	Hcv1.av93.c4.g264.i3
XP_011270729.1	Hcv1.av93.c5.g691.i1
XP_011270730.1	Hcv1.av93.c4.g649.i1
XP_011270736.1	Hcv1.av93.c12.g263.i2
XP_011270737.1	Hcv1.av93.c2.g805.i4
XP_011270742.1	Hcv1.av93.c6.g1285.i1
XP_011270752.1	Hcv1.av93.c11.g782.i1
XP_011270770.1	Hcv1.av93.c6.g846.i1
XP_011270793.1	Hcv1.av93.c8.g456.i2
XP_011270803.1	Hcv1.av93.c2.g1367.i1
XP_011270811.1	Hcv1.av93.c7.g882.i1
XP_011270821.1	Hcv1.av93.c4.g4.i1
XP_011270824.1	Hcv1.av93.c6.g521.i1
XP_011270832.1	Hcv1.av93.c7.g94.i1
XP_011270836.1	Hcv1.av93.c2.g1497.i1
XP_011270839.1	Hcv1.av93.c6.g777.i1
XP_011270840.1	Hcv1.av93.c13.g482.i1
XP_011270842.1	Hcv1.av93.c6.g673.i1
XP_011270844.1	Hcv1.av93.c6.g501.i1
XP_011270845.1	Hcv1.av93.c1.g1714.i1
XP_011270846.1	Hcv1.av93.c11.g335.i1
XP_011270850.1	Hcv1.av93.c1.g1659.i1
XP_011270852.1	Hcv1.av93.c9.g345.i1
XP_011270854.1	Hcv1.av93.c3.g302.i1
XP_011270862.1	Hcv1.av93.c10.g710.i1
XP_011270866.1	Hcv1.av93.c6.g222.i1
XP_011270868.1	Hcv1.av93.c5.g623.i1
XP_011270877.1	Hcv1.av93.c7.g318.i1
XP_011270881.1	Hcv1.av93.c8.g314.i1
XP_011270883.1	Hcv1.av93.c5.g609.i1
XP_011270884.1	Hcv1.av93.c11.g291.i1
XP_011270891.1	Hcv1.av93.c7.g285.i1
XP_011270895.1	Hcv1.av93.c8.g494.i1
XP_011270901.1	Hcv1.av93.c2.g296.i1
XP_011270902.1	Hcv1.av93.c11.g945.i1
XP_011270909.1	Hcv1.av93.c10.g83.i1
XP_011270925.1	Hcv1.av93.c7.g1048.i1
